n	partition(n)	runtime(n)	memory(n)
5803	180096434917270973576364574573573756748689439655024454512041057006756067602351043	0.530126094818115234375	195945464
5804	183122673435358832561164578195046904448747702504383574752286367375348768791495065	0.536098957061767578125	195997064
5805	186199498612833967263057233722014407982398216271244732626438775696026762289263694	0.551086902618408203125	196048664
5806	189327751659113717552822522185951132251232284376852997380280572703125204068412993	0.5604422092437744140625	196100272
5807	192508287699411680662848706909094362265318370731423648522197285871593526852935317	0.5443408489227294921875	196151880
5808	195741976003744521173205740490850261512435722209918463147675624511972111521840612	0.6999080181121826171875	196203488
5809	199029700219687870263206927621396518822829277222286762779084916504482952176533430	0.566277027130126953125	196255096
5810	202372358608942371995847399623336410125102499603124564373685415834920869934820162	0.5456469058990478515625	196306704
5811	205770864287771923626359438951540046887852337372078856219240147225969339771306959	0.574119091033935546875	196358312
5812	209226145471377162093619931046181878710783131203926905000775659814452844459104138	0.723021984100341796875	196409920
5813	212739145722268270219919508361716067336871433599172316354587813353964169320319483	0.832458019256591796875	196461528
5814	216310824202702213970369090076935835073228869827506145569786893762842747078323225	0.6141860485076904296875	196513136
5815	219942155931250576671832526598109704296068165722810318899370989879693526884446560	0.569015979766845703125	196564744
5816	223634132043565227630796881302394896027585044564401367713340435935107985035148186	0.578505992889404296875	196616352
5817	227387760057410151392362168808269094318589067135690464011855311866689168370525272	0.5682060718536376953125	196667960
5818	231204064142028870225230273660754247973483379168664471130130351516409781078773273	0.5594060420989990234375	196719568
5819	235084085391918016581289842144394084775055052137189564141269525075546104865321925	0.553028106689453125	196771176
5820	239028882105078754548703082396357513942622833111741020797724385768026121537257466	0.555797100067138671875	196822784
5821	243039530065818909984426971267432113303385752960823563703917427707856047353456331	0.544991970062255859375	196874392
5822	247117122832179848370595331661504121514556613811439125035519074300317758206835684	0.5432398319244384765625	196926000
5823	251262772028063337788597561829254766590760786549833105878661459508796251618778465	0.5488550662994384765625	196977608
5824	255477607640134852049234880163729930922045770167367814236024018677854929411066875	0.5769159793853759765625	197029216
5825	259762778319581006266084335912997458294283235934135823680223755751868334425026011	0.5840971469879150390625	197080824
5826	264119451688800074326148057644085820479762303669938627135108841438999651844544426	0.5605471134185791015625	197132432
5827	268548814653105815116006859203337906311398705527531235600848121675164181330622256	0.7062299251556396484375	197184040
5828	273052073717526132327112355579082876711722397131402390660352612956569447100386021	0.5589530467987060546875	197235648
5829	277630455308779411519782037742188377542579123053580306492565750153961092383409805	0.5447680950164794921875	197287256
5830	282285206102512718206393941331970142503475755721367100845304353522927694923687778	0.5541789531707763671875	197338864
5831	287017593355887402360026104883270684258335686637966932429543108250765064909146852	0.5531890392303466796875	197390472
5832	291828905245599038310577721145167917796328826107593109987535740127941001670356970	0.60161590576171875	197442080
5833	296720451211420034806968554142525805512121217658758269599027419384580094667442108	0.6931421756744384765625	197493688
5834	301693562305354678457650789332971234109202461688645855915474247134291796817734900	0.572412014007568359375	197545296
5835	306749591546497825174366599855703137534000465917802984063562593711687534398957743	0.5509569644927978515625	197596904
5836	311889914281689929003592450112012557898861723753221842876009699617826409805114077	0.6174030303955078125	197648512
5837	317115928552062596210029418400186857420523983766422310307348484071989097465773830	0.5973160266876220703125	197700120
5838	322429055465570375056377030882432506431027185018061577505854246538105133578552342	0.5545461177825927734375	197751728
5839	327830739575606038789057407119791661509313253889541179506296010099114305386424150	0.83817005157470703125	197803336
5840	333322449265798191282265464904581651531046292048907152119878881029712203859142835	0.623507976531982421875	197854944
5841	338905677141091622010672638640128447195081315436395275779709504355836171625652670	0.5695040225982666015625	197906552
5842	344581940425212459918602441353791880065822652669645585830463006464478559173197972	0.6223180294036865234375	197958160
5843	350352781364621824741256214976649350884737469984379611279606204145676406935544211	0.5728609561920166015625	198009768
5844	356219767639063349828861942825352138570922942417691784285822241657530442284323920	0.575045108795166015625	198061376
5845	362184492778811652951352276492446407275527002972914424075511159323096819981113145	0.7278439998626708984375	198112984
5846	368248576588730561349998129606038580234820242639992466898088952284511550376289803	0.6776139736175537109375	198164592
5847	374413665579251654890830160237018005340954645325089153212507389425281227080876207	0.5646259784698486328125	198216200
5848	380681433404385477007130139068285660765518772860118806491773316301310590065749547	0.561662197113037109375	198267816
5849	387053581306879577646294731317098475675831879422614754401413710493143188094643125	0.550261020660400390625	198319432
5850	393531838570639396118673825202283099412870574350520291598614546637507675309100188	0.60626697540283203125	198371048
5851	400117962980529865048567122773891476437972660225516311841469203671437122883228911	0.577394962310791015625	198422664
5852	406813741289677520023839265780622169402168036478672165898084061746812009871223690	0.5661079883575439453125	198474280
5853	413620989694394833511525608575600187383868010258662520453112645451185308627234717	0.569918155670166015625	198525896
5854	420541554316850456640934560016092976198766391254188418967824096940010439615586490	0.563436031341552734375	198577512
5855	427577311695611049049462204740773795507166221777160606355693338907210332503782616	0.5550658702850341796875	198629128
5856	434730169284182405643864851776991294522944989396207337763506350268858920716844769	0.5495879650115966796875	198680744
5857	442002065957679650363344354553316093796031093343630287613075765369386229921803441	0.581201076507568359375	198732360
5858	449394972527758361360890288179326644094938717128644528896366613620234452148379028	0.5549700260162353515625	198783976
5859	456910892265940619974563554817516382670639738686644182091837463338659817847864175	0.554770946502685546875	198835592
5860	464551861435472137977870081688341244070542852600772650340674638784851017062464645	0.556170940399169921875	198887208
5861	472319949831848814423667326667197819728791550443449548679289495855392702794579838	0.56620693206787109375	198938824
5862	480217261332153305483445547004106288212240210595074884048845729321993573455393752	0.568030834197998046875	198990440
5863	488245934453344458596411361020813487646040847000823418088760617260650386847121603	0.570232868194580078125	199042064
5864	496408142919644766552599273799162537502284975809645697350842411451259432416142010	0.5554020404815673828125	199093688
5865	504706096239173338422360236184894957003448529608466961595855033397985193158712660	0.564818859100341796875	199145312
5866	513142040289974263101367699827798417974194913345587173599312259663297875910712883	0.552178859710693359375	199196936
5867	521718257915592658265459652807392722925919101747060612794535586086998610860899490	0.643269062042236328125	199248560
5868	530437069530353153332442439908825679783013482696447993861511431589417944731410082	0.5866320133209228515625	199300184
5869	539300833734498050227335963048590171971226451370163523897410624114359176507487040	0.5941960811614990234375	199351808
5870	548311947939344940972184633957397301270807177304832613412114948928135848619094521	0.6060130596160888671875	199403432
5871	557472849002626137010221301284923266833921141744860465030782251198808310225052568	0.563355922698974609375	199455056
